customer_id,full_name,phone_number,age,district,subscription_plan,registration_date,is_fraud,credit_score,plan_price_egp,plan_data_gb,plan_call_minutes,age_group,credit_score_group,registration_year,registration_month,plan_price,credit_category
VF-002450,Hossam Ahmed Zidan,1018618920,19,Nasr City - Zone 3,Prepaid 200,2025-09-09,0,480,200,40,800,18-25,Poor (<500),2025,9,200,Poor
VF-002451,Sami Ahmed Qasim,1069046840,43,Nasr City - Zone 8,Prepaid 50,2020-03-26,0,413,600,200,5000,36-50,,2020,3,50,Poor
VF-002452,Nour Salah Hanafi,1082883547,60,Nasr City - Abbas El-Akkad,Postpaid 150,2024-12-03,0,644,150,25,500,50+,Fair (500-650),2024,12,150,Fair
VF-002453,Omar Omar Khalil,1068918645,39,Nasr City - El Zahraa,Postpaid 150,2022-09-01,0,481,150,25,500,36-50,Poor (<500),2022,9,150,Poor
VF-002454,Nader Ahmed Helmy,1020079941,27,Nasr City - Zone 2,Prepaid 100,2025-10-01,0,414,100,15,300,26-35,Poor (<500),2025,10,100,Poor
VF-002455,Bassam Mohamed Gamal,1031765120,63,Nasr City - Zone 10,Postpaid 150,2022-09-02,0,516,150,25,500,50+,Fair (500-650),2022,9,150,Fair
VF-002456,Ghada Mahmoud Abdel-Aziz,1041637859,35,Nasr City - Mostafa El-Nahas,Postpaid 150,2021-07-18,0,532,150,25,500,26-35,Fair (500-650),2021,7,150,Fair
VF-002457,Youssef Gamal Nasser,1014028257,48,Nasr City - Zone 1,Unlimited Premium,2022-04-02,0,830,800,-1,-1,36-50,Excellent (750+),2022,4,800,Excellent
VF-002458,Yasmin Sayed Abdel-Aziz,1088589332,36,Nasr City - Zone 8,Postpaid 150,2021-06-22,0,518,150,25,500,36-50,Fair (500-650),2021,6,150,Fair
VF-002459,Bassam Lotfy Mansour,1030873661,60,Nasr City - El Mirghany,Unlimited Premium,2022-05-10,0,752,800,-1,-1,50+,Excellent (750+),2022,5,800,Excellent
VF-002460,Karim Mahmoud Abdullah,1017932354,24,Nasr City - El Zahraa,Student Plan,2024-07-29,0,372,80,20,200,18-25,Poor (<500),2024,7,80,Poor
VF-002461,Hana Farouk El-Sayed,1039145284,43,Nasr City - Zone 3,Prepaid 100,2025-11-16,0,493,100,15,300,36-50,Poor (<500),2025,11,100,Poor
VF-002462,Rana Omar El-Banna,1055571477,36,Nasr City - Zone 3,Student Plan,2024-02-10,0,669,80,20,200,36-50,Poor (<500),2024,2,80,Good
VF-002463,Sherif Lotfy Abdel-Aziz,1060810189,63,Nasr City - Zone 8,Postpaid 250,2022-01-06,0,737,250,50,1000,50+,Good (650-750),2022,1,250,Good
VF-002464,Heba Fathi Awad,1033895240,57,Nasr City - Zone 3,Prepaid 100,2024-07-10,0,471,100,15,300,50+,Poor (<500),2024,7,100,Poor
VF-002465,Sherif Magdy Shahatah,1010281871,41,Nasr City - Abbas El-Akkad,Prepaid 50,2022-07-13,0,367,50,5,100,36-50,Poor (<500),2022,7,50,Poor
VF-002466,Adel Omar Shahatah,1072483395,54,Nasr City - Zone 3,Prepaid 100,2022-08-11,0,437,100,15,300,50+,Poor (<500),2022,8,100,Poor
VF-002467,Khaled Omar Salamah,1061529903,37,Nasr City - Zone 7,Postpaid 150,2022-03-12,0,648,150,25,500,36-50,Fair (500-650),2022,3,150,Fair
VF-002468,Fatima Farouk Mansour,1060683282,65,Nasr City - Abbas El-Akkad,Family Plan,2022-07-28,0,707,300,80,1500,50+,Good (650-750),2022,7,300,Good
VF-002469,Tamer Ali Badawi,1067007723,56,Nasr City - Abbas El-Akkad,Prepaid 100,2023-04-10,0,436,100,15,300,50+,Poor (<500),2023,4,100,Poor
VF-002470,Tarek Mohamed Ali,1044134172,64,Nasr City - Zone 7,Prepaid 50,2023-05-08,0,764,50,5,100,50+,Poor (<500),2023,5,50,Excellent
VF-002471,Nada Abdel Awad,1020730487,26,Nasr City - Zone 2,Postpaid 150,2025-01-08,0,587,150,25,500,26-35,Fair (500-650),2025,1,150,Fair
VF-002472,Yasmin Salah Badawi,1048375209,34,Nasr City - Zone 3,Family Plan,2020-05-08,0,653,300,80,1500,26-35,Good (650-750),2020,5,300,Good
VF-002473,Hana Abdel Nasser,1032771003,52,Nasr City - El Zahraa,Family Plan,2023-09-12,0,605,300,80,1500,50+,Fair (500-650),2023,9,300,Fair
VF-002474,Amira Farouk El-Sayed,1040819352,66,Nasr City - El Mirghany,Prepaid 100,2023-05-02,0,319,100,15,300,50+,Poor (<500),2023,5,100,Poor
VF-002475,Karim Salah Mansour,1059522558,19,Nasr City - El Mirghany,Student Plan,2024-01-11,0,601,80,20,200,18-25,Poor (<500),2024,1,80,Fair
VF-002476,Amr Ahmed Farouk,1084026266,58,Nasr City - El Zahraa,Prepaid 100,2025-04-03,0,571,100,15,300,50+,Fair (500-650),2025,4,100,Fair
VF-002477,Walid Sayed Qasim,1020990767,47,Nasr City - El Zahraa,Prepaid 100,2024-07-19,0,428,100,15,300,36-50,Poor (<500),2024,7,100,Poor
VF-002478,Reem Sayed Hassan,1049378747,51,Nasr City - Zone 1,Student Plan,2025-03-25,0,441,80,20,200,50+,Poor (<500),2025,3,80,Poor
VF-002479,Hana Omar Awad,1070030521,33,Nasr City - El Mirghany,Student Plan,2022-11-08,0,431,80,20,200,26-35,Poor (<500),2022,11,80,Poor
VF-002480,Nader Omar Abdel-Aziz,1032888482,69,Nasr City - Zone 10,Prepaid 50,2022-07-05,0,661,50,5,100,50+,Poor (<500),2022,7,50,Good
VF-002481,Ali Fathi Ramadan,1095166003,38,Nasr City - Zone 3,Postpaid 150,2021-09-06,0,612,150,25,500,36-50,Fair (500-650),2021,9,150,Fair
VF-002482,Youssef Ramadan Shahatah,1018082664,32,Nasr City - Abbas El-Akkad,Prepaid 100,2026-01-19,0,652,100,15,300,26-35,Poor (<500),2026,1,100,Good
VF-002483,Tarek Ali Ali,1073053550,36,Nasr City - Zone 3,Family Plan,2022-04-10,0,717,300,80,1500,36-50,Good (650-750),2022,4,300,Good
VF-002484,Yasmin Abdel El-Masry,1027561180,28,Nasr City - Abbas El-Akkad,Prepaid 100,2023-01-08,0,682,100,15,300,26-35,Poor (<500),2023,1,100,Good
VF-002485,Youssef Omar Mansour,1076575519,22,Nasr City - Zone 2,Postpaid 150,2022-10-03,0,548,150,25,500,18-25,Fair (500-650),2022,10,150,Fair
VF-002486,Ayman Abdallah Nasser,1092271585,50,Nasr City - Zone 1,Family Plan,2025-07-05,0,698,300,80,1500,36-50,Good (650-750),2025,7,300,Good
VF-002487,Ahmed Magdy Khalil,1050448101,41,Nasr City - Zone 8,Postpaid 150,2025-08-06,0,570,150,25,500,36-50,Fair (500-650),2025,8,150,Fair
VF-002488,Ali Abdel Shahatah,1018967633,53,Nasr City - Mostafa El-Nahas,Postpaid 250,2025-12-01,0,678,250,50,1000,50+,Good (650-750),2025,12,250,Good
VF-002489,Doaa Salah Farouk,1056787483,44,Nasr City - Zone 10,Student Plan,2024-03-25,0,417,80,20,200,36-50,Poor (<500),2024,3,80,Poor
VF-002490,Heba Abdallah Zidan,1093787014,67,Nasr City - Zone 2,Prepaid 100,2025-12-24,0,742,100,15,300,50+,Poor (<500),2025,12,100,Good
VF-002491,Youssef Abdel El-Sayed,1019372830,59,Nasr City - Zone 2,Family Plan,2020-02-21,0,675,300,80,1500,50+,Good (650-750),2020,2,300,Good
VF-002492,Heba Mohamed Mansour,1024243671,26,Nasr City - El Zahraa,Prepaid 100,2023-05-10,0,508,100,15,300,26-35,Fair (500-650),2023,5,100,Fair
VF-002493,Omar Farouk El-Sharkawi,1087698494,53,Nasr City - Zone 7,Prepaid 100,2023-07-29,0,502,100,15,300,50+,Poor (<500),2023,7,100,Fair
VF-002494,Walid Mahmoud Qasim,1037681754,20,Nasr City - Zone 3,Postpaid 150,2022-06-08,0,555,150,25,500,18-25,Fair (500-650),2022,6,150,Fair
VF-002495,Amr Sayed Khalil,1054803688,56,Nasr City - Zone 10,Family Plan,2023-08-10,0,675,300,80,1500,50+,Good (650-750),2023,8,300,Good
VF-002496,Reem Farouk Gamal,1010792562,67,Nasr City - Zone 10,Unlimited Premium,2024-02-08,0,777,800,-1,-1,50+,Excellent (750+),2024,2,800,Excellent
VF-002497,Amira Lotfy Zidan,1077391588,39,Nasr City - Zone 8,Unlimited Premium,2024-05-17,0,751,800,-1,-1,36-50,Excellent (750+),2024,5,800,Excellent
VF-002498,Yasmin Salah Abdullah,1096124803,65,Nasr City - Abbas El-Akkad,Prepaid 100,2022-10-15,0,543,100,15,300,50+,Fair (500-650),2022,10,100,Fair
VF-002499,Sara Salah Shahatah,1066822104,63,Nasr City - Zone 1,Prepaid 100,2024-10-21,0,388,100,15,300,50+,Poor (<500),2024,10,100,Poor
VF-002500,Tamer Ali Salamah,1075470834,35,Nasr City - Zone 10,Family Plan,2024-09-02,0,790,600,200,5000,26-35,Excellent (750+),2024,9,300,Excellent
VF-002501,Hany Lotfy El-Gazzar,1057654926,43,Nasr City - El Mirghany,Postpaid 400,2024-09-01,0,844,400,100,2000,36-50,Excellent (750+),2024,9,400,Excellent
VF-002502,Mariam Gamal Zidan,1088150568,44,Nasr City - El Zahraa,Prepaid 200,2020-04-02,0,490,200,40,800,36-50,Poor (<500),2020,4,200,Poor
VF-002503,Ghada Mohamed El-Masry,1025645371,54,Nasr City - Zone 10,Family Plan,2025-02-04,0,686,300,80,1500,50+,Good (650-750),2025,2,300,Good
VF-002504,Aya Ali Badawi,1089652706,27,Nasr City - Zone 10,Postpaid 150,2022-08-07,0,482,150,25,500,26-35,Poor (<500),2022,8,150,Poor
VF-002505,Rania Ramadan Helmy,1078111170,49,Nasr City - Mostafa El-Nahas,Prepaid 100,2026-05-26,0,537,100,15,300,36-50,Fair (500-650),2026,5,100,Fair
VF-002506,Hana Fathi Awad,1034589016,21,Nasr City - Zone 8,Prepaid 100,2021-07-13,0,599,100,15,300,18-25,Fair (500-650),2021,7,100,Fair
VF-002507,Khaled Fathi El-Sharkawi,1037353505,43,Nasr City - Abbas El-Akkad,Prepaid 200,2021-10-17,0,541,200,40,800,36-50,Fair (500-650),2021,10,200,Fair
VF-002508,Essam Magdy Zidan,1030120034,34,Nasr City - Zone 10,Prepaid 100,2020-05-20,0,447,100,15,300,26-35,Poor (<500),2020,5,100,Poor
VF-002509,Aya Ramadan Morsy,1018708607,64,Nasr City - Zone 8,Prepaid 200,2022-06-07,0,564,200,40,800,50+,Fair (500-650),2022,6,200,Fair
VF-002510,Rana Mohamed El-Sayed,1069658335,66,Nasr City - Zone 3,Prepaid 100,2023-09-29,0,321,100,15,300,50+,Poor (<500),2023,9,100,Poor
VF-002511,Tamer Gamal Khalil,1030300013,44,Nasr City - Zone 2,Postpaid 150,2025-02-21,0,560,150,25,500,36-50,Fair (500-650),2025,2,150,Fair
VF-002512,Nada Farouk Ali,1097166075,60,Nasr City - Zone 2,Prepaid 100,2020-04-11,0,339,100,15,300,50+,Poor (<500),2020,4,100,Poor
VF-002513,Sami Fathi Ramadan,1061665474,56,Nasr City - Zone 1,Postpaid 150,2022-07-05,0,473,150,25,500,50+,Poor (<500),2022,7,150,Poor
VF-002514,Mostafa Farouk El-Banna,1035836198,38,Nasr City - Abbas El-Akkad,Student Plan,2024-08-05,0,435,80,20,200,36-50,Poor (<500),2024,8,80,Poor
VF-002515,Essam Abdel Shahatah,1099428556,41,Nasr City - Zone 7,Postpaid 150,2025-03-17,0,681,150,25,500,36-50,Good (650-750),2025,3,150,Good
VF-002516,Noha Farouk Rida,1043490657,24,Nasr City - Abbas El-Akkad,Postpaid 250,2020-12-28,0,769,250,50,1000,18-25,Excellent (750+),2020,12,250,Excellent
VF-002517,Noha Hassan El-Sharkawi,1057719772,57,Nasr City - Zone 8,Student Plan,2023-03-03,0,589,80,20,200,50+,Poor (<500),2023,3,80,Fair
VF-002518,Ashraf Ali El-Masry,1065519957,25,Nasr City - Zone 8,Postpaid 150,2025-09-20,0,509,150,25,500,18-25,Fair (500-650),2025,9,150,Fair
VF-002519,Dina Magdy Ahmed,1098120500,26,Unknown,Postpaid 250,2026-01-30,0,658,250,50,1000,26-35,Good (650-750),2026,1,250,Good
VF-002520,Rania Omar Helmy,1044363120,67,Nasr City - Zone 8,Postpaid 400,2025-08-04,0,796,600,200,5000,50+,Excellent (750+),2025,8,400,Excellent
VF-002521,Bassam Lotfy El-Banna,1014558338,45,Nasr City - Zone 10,Family Plan,2020-03-12,0,743,300,80,1500,36-50,Good (650-750),2020,3,300,Good
VF-002522,Nada Abdallah Ali,1061489039,31,Nasr City - Abbas El-Akkad,Postpaid 250,2022-10-08,0,729,250,50,1000,26-35,Good (650-750),2022,10,250,Good
VF-002523,Yasmin Ibrahim Abdel-Aziz,1081276715,67,Nasr City - Zone 10,Prepaid 50,2022-02-09,0,413,50,5,100,50+,Poor (<500),2022,2,50,Poor
VF-002524,Sherif Abdallah Abdel-Aziz,1087556403,53,Nasr City - Zone 2,Prepaid 50,2024-09-24,0,468,50,5,100,50+,Poor (<500),2024,9,50,Poor
VF-002525,Sherif Salah Farouk,1060376647,36,Nasr City - Zone 8,Prepaid 200,2022-07-08,0,712,600,200,5000,36-50,,2022,7,200,Good
VF-002526,Noha Fathi Ramadan,1014559011,36,Nasr City - Zone 7,Prepaid 200,2026-02-11,0,542,200,40,800,36-50,Fair (500-650),2026,2,200,Fair
VF-002527,Amr Gamal Gamal,1042358124,45,Nasr City - Mostafa El-Nahas,Family Plan,2023-02-13,0,722,300,80,1500,36-50,Good (650-750),2023,2,300,Good
VF-002528,Tarek Abdallah Hassan,1066314154,26,Nasr City - Abbas El-Akkad,Family Plan,2020-08-27,0,787,300,80,1500,26-35,Excellent (750+),2020,8,300,Excellent
VF-002529,Nada Ahmed El-Sharkawi,1052343514,18,Nasr City - Zone 2,Prepaid 100,2023-04-10,0,522,100,15,300,18-25,Poor (<500),2023,4,100,Fair
VF-002530,Ahmed Salah El-Sayed,1041110667,51,Nasr City - Mostafa El-Nahas,Prepaid 100,2026-03-13,0,474,100,15,300,50+,Poor (<500),2026,3,100,Poor
VF-002531,Bassam Omar Hassan,1087207455,31,Nasr City - Zone 2,Prepaid 100,2022-11-12,0,422,100,15,300,26-35,Poor (<500),2022,11,100,Poor
VF-002532,Ayman Lotfy Awad,1021621449,34,Nasr City - Zone 3,Prepaid 100,2021-07-02,0,742,100,15,300,26-35,Poor (<500),2021,7,100,Good
VF-002533,Amr Sayed Ahmed,1052079076,60,Nasr City - Abbas El-Akkad,Unlimited Premium,2026-03-16,0,778,800,-1,-1,50+,Excellent (750+),2026,3,800,Excellent
VF-002534,Ibrahim Lotfy Abdel-Aziz,1067741265,63,Nasr City - El Mirghany,Prepaid 200,2023-10-24,0,472,200,40,800,50+,Poor (<500),2023,10,200,Poor
VF-002535,Youssef Sayed Mahmoud,1073133953,59,Nasr City - Zone 7,Postpaid 250,2025-07-30,0,772,600,200,5000,50+,Excellent (750+),2025,7,250,Excellent
VF-002536,Majed Abdallah Mansour,1093682683,33,Nasr City - Zone 3,Prepaid 100,2022-10-06,0,343,100,15,300,26-35,Poor (<500),2022,10,100,Poor
VF-002537,Mohamed Fathi Hassan,1025732968,40,Nasr City - Zone 8,Postpaid 150,2020-08-24,0,585,150,25,500,36-50,Fair (500-650),2020,8,150,Fair
VF-002538,Doaa Ramadan Khalil,1099240417,46,Nasr City - El Mirghany,Student Plan,2022-06-08,0,711,80,20,200,36-50,Poor (<500),2022,6,80,Good
VF-002539,Noha Salah Gamal,1034924182,20,Unknown,Prepaid 200,2022-03-06,0,726,200,40,800,18-25,Good (650-750),2022,3,200,Good
VF-002540,Hossam Mahmoud Gamal,1060734981,66,Nasr City - Abbas El-Akkad,Unlimited Premium,2020-01-14,0,770,800,-1,-1,50+,,2020,1,800,Excellent
VF-002541,Amira Omar Nasser,1057835087,41,Nasr City - Zone 2,Prepaid 50,2023-07-09,0,360,50,5,100,36-50,Poor (<500),2023,7,50,Poor
VF-002542,Adel Gamal Ali,1025099746,64,Nasr City - El Zahraa,Unlimited Premium,2025-10-07,0,437,800,-1,-1,50+,,2025,10,800,Poor
VF-002543,Amira Abdel Ramadan,1067421694,32,Nasr City - Mostafa El-Nahas,Prepaid 50,2025-03-07,0,423,50,5,100,26-35,Poor (<500),2025,3,50,Poor
VF-002544,Hossam Lotfy El-Sayed,1068239476,50,Nasr City - Zone 7,Prepaid 100,2022-01-13,0,356,100,15,300,36-50,Poor (<500),2022,1,100,Poor
VF-002545,Aya Ramadan El-Sayed,1042777291,62,Nasr City - Zone 7,Family Plan,2021-03-02,0,604,300,80,1500,50+,Fair (500-650),2021,3,300,Fair
VF-002546,Tarek Gamal Hanafi,1083003165,48,Nasr City - Mostafa El-Nahas,Student Plan,2024-12-20,0,334,80,20,200,36-50,Poor (<500),2024,12,80,Poor
VF-002547,Sara Ramadan Hassan,1078618665,60,Nasr City - Mostafa El-Nahas,Postpaid 150,2025-07-01,0,700,150,25,500,50+,Good (650-750),2025,7,150,Good
VF-002548,Youssef Fathi Mahmoud,1073026472,31,Nasr City - Mostafa El-Nahas,Prepaid 100,2022-08-04,0,794,600,200,5000,26-35,,2022,8,100,Excellent
VF-002549,Omar Hassan Ahmed,1033582182,48,Nasr City - Abbas El-Akkad,Family Plan,2025-01-06,0,740,300,80,1500,36-50,Good (650-750),2025,1,300,Good
VF-002550,Hana Nabil Farouk,1058389622,61,Nasr City - Abbas El-Akkad,Family Plan,2025-11-13,0,838,600,200,5000,50+,Excellent (750+),2025,11,300,Excellent
VF-002551,Ali Omar El-Gazzar,1013756764,18,Nasr City - Zone 1,Prepaid 100,2021-12-27,0,481,100,15,300,18-25,Poor (<500),2021,12,100,Poor
VF-002552,Hussein Salah Helmy,1067261621,70,Nasr City - Mostafa El-Nahas,Postpaid 150,2020-08-21,0,510,150,25,500,50+,Fair (500-650),2020,8,150,Fair
VF-002553,Nour Magdy Mansour,1049214683,29,Nasr City - Mostafa El-Nahas,Prepaid 100,2020-06-24,0,419,100,15,300,26-35,Poor (<500),2020,6,100,Poor
VF-002554,Youssef Mohamed Helmy,1090260177,28,Nasr City - Zone 10,Prepaid 100,2023-10-20,0,324,100,15,300,26-35,Poor (<500),2023,10,100,Poor
VF-002555,Karim Abdallah Farouk,1072960123,54,Nasr City - Mostafa El-Nahas,Prepaid 100,2023-01-10,0,511,100,15,300,50+,Poor (<500),2023,1,100,Fair
VF-002556,Reem Ahmed Badawi,1094783786,70,Nasr City - Zone 8,Prepaid 100,2024-05-05,0,599,100,15,300,50+,Fair (500-650),2024,5,100,Fair
VF-002557,Ibrahim Ibrahim Abdullah,1060378012,63,Nasr City - Zone 2,Student Plan,2023-12-08,0,364,80,20,200,50+,Poor (<500),2023,12,80,Poor
VF-002558,Hussein Mohamed Abdel-Aziz,1060782951,58,Nasr City - Zone 10,Prepaid 100,2023-12-05,0,839,600,200,5000,50+,Excellent (750+),2023,12,100,Excellent
VF-002559,Nada Farouk Ibrahim,1018071074,20,Nasr City - El Zahraa,Student Plan,2021-12-09,0,717,80,20,200,18-25,Good (650-750),2021,12,80,Good
VF-002560,Rana Magdy Khalil,1027998275,58,Nasr City - Abbas El-Akkad,Postpaid 400,2025-05-23,0,823,400,100,2000,50+,Excellent (750+),2025,5,400,Excellent
VF-002561,Noha Fathi El-Banna,1033850475,32,Nasr City - Zone 3,Student Plan,2023-05-07,0,444,80,20,200,26-35,Poor (<500),2023,5,80,Poor
VF-002562,Fatima Salah Ibrahim,1033023226,69,Nasr City - Zone 2,Prepaid 200,2024-02-01,0,524,200,40,800,50+,Fair (500-650),2024,2,200,Fair
VF-002563,Essam Farouk Mansour,1039846710,46,Nasr City - Zone 2,Student Plan,2024-11-27,0,437,80,20,200,36-50,Poor (<500),2024,11,80,Poor
VF-002564,Heba Ali Ahmed,1087710695,21,Nasr City - Mostafa El-Nahas,Prepaid 200,2024-12-04,0,727,200,40,800,18-25,Good (650-750),2024,12,200,Good
VF-002565,Ahmed Magdy Helmy,1062677239,61,Nasr City - Zone 10,Prepaid 100,2024-05-05,0,791,600,200,5000,50+,Excellent (750+),2024,5,100,Excellent
VF-002566,Adel Gamal El-Gazzar,1090549825,21,Nasr City - El Mirghany,Prepaid 50,2021-04-12,0,520,50,5,100,18-25,Poor (<500),2021,4,50,Fair
VF-002567,Walid Ahmed Hanafi,1030395679,66,Nasr City - Zone 3,Postpaid 150,2024-07-07,0,620,150,25,500,50+,Fair (500-650),2024,7,150,Fair
VF-002568,Nader Ramadan Zidan,1030717827,34,Nasr City - Zone 7,Postpaid 150,2020-01-29,0,614,150,25,500,26-35,Fair (500-650),2020,1,150,Fair
VF-002569,Ghada Omar Khalil,1027185460,24,Unknown,Student Plan,2022-04-26,0,658,80,20,200,18-25,Good (650-750),2022,4,80,Good
VF-002570,Nada Fathi Qasim,1025826745,24,Nasr City - Zone 10,Family Plan,2025-07-10,0,785,300,80,1500,18-25,Excellent (750+),2025,7,300,Excellent
VF-002571,Reem Omar Shahatah,1073305875,54,Unknown,Postpaid 250,2023-05-05,0,684,250,50,1000,50+,Good (650-750),2023,5,250,Good
VF-002572,Nada Magdy Nasser,1075332271,35,Nasr City - Mostafa El-Nahas,Family Plan,2021-06-28,0,671,300,80,1500,26-35,Good (650-750),2021,6,300,Good
VF-002573,Dina Abdel Salamah,1029861508,42,Nasr City - Zone 1,Prepaid 100,2021-05-30,0,384,100,15,300,36-50,Poor (<500),2021,5,100,Poor
VF-002574,Dina Lotfy Qasim,1043160723,55,Nasr City - Zone 8,Prepaid 100,2024-03-05,0,351,100,15,300,50+,Poor (<500),2024,3,100,Poor
VF-002575,Aya Hassan Nasser,1016888018,45,Nasr City - El Zahraa,Postpaid 400,2020-02-29,0,598,400,100,2000,36-50,,2020,2,400,Fair
VF-002576,Hassan Lotfy Ibrahim,1045920948,33,Nasr City - Zone 10,Prepaid 200,2023-10-03,0,469,200,40,800,26-35,Poor (<500),2023,10,200,Poor
VF-002577,Mona Nabil Ali,1056402546,65,Nasr City - El Zahraa,Postpaid 250,2026-03-06,0,657,250,50,1000,50+,Good (650-750),2026,3,250,Good
VF-002578,Ali Ali Gamal,1054163422,57,Nasr City - Abbas El-Akkad,Prepaid 100,2022-06-06,1,518,100,15,300,50+,Fair (500-650),2022,6,100,Fair
VF-002579,Amr Farouk Rida,1062258905,52,Nasr City - Zone 2,Prepaid 100,2024-08-03,0,455,100,15,300,50+,Poor (<500),2024,8,100,Poor
VF-002580,Ayman Abdallah El-Gazzar,1063883831,61,Nasr City - Zone 8,Prepaid 100,2020-07-23,0,529,100,15,300,50+,Fair (500-650),2020,7,100,Fair
VF-002581,Mariam Fathi El-Masry,1031682480,45,Nasr City - Abbas El-Akkad,Student Plan,2026-02-02,0,603,80,20,200,36-50,Poor (<500),2026,2,80,Fair
VF-002582,Ayman Farouk Helmy,1034298530,55,Nasr City - Zone 2,Postpaid 150,2021-06-25,0,554,150,25,500,50+,Fair (500-650),2021,6,150,Fair
VF-002583,Rania Farouk Rida,1031449737,25,Nasr City - Zone 3,Family Plan,2026-02-22,0,766,300,80,1500,18-25,Excellent (750+),2026,2,300,Excellent
VF-002584,Rania Lotfy Badawi,1088181822,41,Nasr City - Zone 3,Postpaid 400,2022-07-09,0,759,400,100,2000,36-50,,2022,7,400,Excellent
VF-002585,Aya Abdallah Rida,1038790311,63,Nasr City - Zone 7,Postpaid 150,2026-05-22,1,756,600,200,5000,50+,Excellent (750+),2026,5,150,Excellent
VF-002586,Nader Ibrahim Mansour,1022814853,66,Nasr City - Abbas El-Akkad,Prepaid 200,2022-06-18,0,583,200,40,800,50+,Fair (500-650),2022,6,200,Fair
VF-002587,Nour Hassan Farouk,1015415715,67,Nasr City - Zone 2,Student Plan,2022-01-19,0,418,80,20,200,50+,Poor (<500),2022,1,80,Poor
VF-002588,Reem Hassan Rida,1087272259,31,Nasr City - Zone 8,Family Plan,2025-06-20,0,697,300,80,1500,26-35,Good (650-750),2025,6,300,Good
VF-002589,Rana Farouk Mansour,1059153916,58,Nasr City - Zone 10,Postpaid 150,2023-04-06,0,712,150,25,500,50+,Good (650-750),2023,4,150,Good
VF-002590,Ayman Fathi Ibrahim,1029176384,21,Nasr City - Zone 10,Prepaid 200,2025-01-30,0,721,200,40,800,18-25,Good (650-750),2025,1,200,Good
VF-002591,Rana Ramadan Mahmoud,1012687119,67,Nasr City - Zone 2,Postpaid 400,2020-07-17,0,849,400,100,2000,50+,Excellent (750+),2020,7,400,Excellent
VF-002592,Youssef Ibrahim Mansour,1074464347,64,Nasr City - El Zahraa,Student Plan,2020-06-02,0,446,80,20,200,50+,Poor (<500),2020,6,80,Poor
VF-002593,Mariam Salah Mansour,1049678699,31,Nasr City - Zone 10,Unlimited Premium,2023-04-04,0,811,600,200,5000,26-35,Excellent (750+),2023,4,800,Excellent
VF-002594,Majed Lotfy Awad,1032541867,24,Nasr City - El Mirghany,Prepaid 100,2023-02-05,0,478,100,15,300,18-25,Poor (<500),2023,2,100,Poor
VF-002595,Amr Ali El-Masry,1026926289,50,Nasr City - Zone 8,Postpaid 400,2021-03-02,0,820,400,100,2000,36-50,Excellent (750+),2021,3,400,Excellent
VF-002596,Ayman Abdallah Mansour,1052986242,57,Nasr City - Zone 1,Postpaid 400,2022-12-01,0,835,400,100,2000,50+,Excellent (750+),2022,12,400,Excellent
VF-002597,Fatima Fathi Farouk,1067976641,63,Nasr City - Zone 3,Prepaid 100,2021-09-13,0,745,100,15,300,50+,Poor (<500),2021,9,100,Good
VF-002598,Hassan Mahmoud Awad,1054954891,59,Nasr City - Zone 2,Prepaid 100,2022-02-10,0,394,100,15,300,50+,Poor (<500),2022,2,100,Poor
VF-002599,Walid Lotfy Ibrahim,1035070652,33,Nasr City - Mostafa El-Nahas,Postpaid 150,2024-08-17,0,517,150,25,500,26-35,Fair (500-650),2024,8,150,Fair
VF-002600,Reem Nabil El-Masry,1014049667,41,Nasr City - Zone 3,Prepaid 50,2026-02-26,0,420,50,5,100,36-50,Poor (<500),2026,2,50,Poor
VF-002601,Hossam Nabil Abdullah,1045827613,53,Nasr City - El Zahraa,Unlimited Premium,2026-05-06,0,822,800,-1,-1,50+,Excellent (750+),2026,5,800,Excellent
VF-002602,Ghada Mahmoud El-Masry,1043085901,53,Nasr City - El Zahraa,Prepaid 50,2020-02-21,0,812,600,200,5000,50+,Excellent (750+),2020,2,50,Excellent
VF-002603,Nader Salah Nasser,1079924996,41,Nasr City - Zone 2,Prepaid 200,2023-09-03,0,532,200,40,800,36-50,Fair (500-650),2023,9,200,Fair
VF-002604,Noha Magdy Awad,1031408211,19,Nasr City - Zone 2,Prepaid 100,2020-12-14,0,496,100,15,300,18-25,Poor (<500),2020,12,100,Poor
VF-002605,Dina Farouk El-Gazzar,1045126119,39,Nasr City - Zone 7,Student Plan,2022-11-21,0,732,80,20,200,36-50,Poor (<500),2022,11,80,Good
VF-002606,Hassan Magdy Nasser,1084943158,24,Nasr City - Zone 3,Prepaid 100,2023-10-06,0,431,100,15,300,18-25,Poor (<500),2023,10,100,Poor
VF-002607,Reem Lotfy Qasim,1075435642,35,Nasr City - Zone 2,Postpaid 150,2026-04-04,0,560,150,25,500,26-35,Fair (500-650),2026,4,150,Fair
VF-002608,Tarek Magdy Abdullah,1047932567,52,Nasr City - Zone 2,Student Plan,2021-08-09,0,334,80,20,200,50+,Poor (<500),2021,8,80,Poor
