customer_id,full_name,phone_number,age,district,subscription_plan,registration_date,is_fraud,credit_score
VF-003174,Karim Salah El-Sayed,1043984484,31,Nasr City - El Zahraa,Prepaid Basic,5/30/2024,0,326.5
VF-003175,Hossam Gamal Mansour,1030973451,44,Nasr City - Zone 2,Postpaid 100,1/26/2023,0,816.7
VF-003176,Ashraf Salah Qasim,1061918559,41,Nasr City - El Mirghany,Postpaid 200,10/13/2024,0,242.1
VF-003177,Reem Mohamed Hanafi,1078552147,21,Nasr City - Zone 1,Postpaid Business,1/19/2025,0,429.2
VF-003178,Sami Magdy Farouk,1054088419,58,Nasr City - Mostafa El-Nahas,Postpaid 200,3/30/2023,0,535
VF-003179,Youssef Salah Gamal,1031928191,60,Nasr City - Zone 1,Prepaid Plus,12/10/2022,0,653.2
VF-003180,Ayman Ramadan Shahatah,1043799089,41,Nasr City - El Zahraa,Prepaid Plus,10/17/2026,0,458.9
VF-003181,Hossam Salah Zidan,1050050393,57,Nasr City - Zone 10,Postpaid 100,8/4/2024,0,479.5
VF-003182,Heba Fathi El-Banna,1091917640,43,,Postpaid Business,12/12/2021,0,688.8
VF-003183,Yasmin Mahmoud Khalil,1054447728,46,Nasr City - Zone 1,Postpaid 100,7/29/2024,0,558
VF-003184,Hassan Omar Farouk,1072565379,19,Nasr City - Zone 3,Postpaid Business,6/12/2022,0,682.4
VF-003185,Khaled Omar Khalil,1080485498,52,Nasr City - Zone 1,Postpaid 100,1/1/2022,0,497
VF-003186,Yasmin Abdallah Khalil,1072458202,34,Nasr City - Zone 3,Postpaid 200,12/28/2024,0,415.1
VF-003187,Salma Ibrahim Khalil,1073580889,43,Nasr City - Zone 3,Prepaid Basic,3/7/2023,0,348.1
VF-003188,Ali Ibrahim Salamah,1098718130,45,Nasr City - El Zahraa,Prepaid Basic,7/18/2023,0,318.7
VF-003189,Hana Ali Badawi,1094445788,26,Nasr City - Zone 3,Postpaid 100,4/26/2023,0,598.6
VF-003190,Nour Salah Hassan,1099333958,43,Nasr City - El Mirghany,Prepaid Basic,5/6/2022,0,387.4
VF-003191,Dina Magdy Abdullah,1039890940,19,Nasr City - Abbas El-Akkad,Prepaid Plus,4/13/2024,0,730.9
VF-003192,Ali Nabil El-Masry,1085939035,51,Nasr City - Zone 3,Prepaid Plus,7/20/2025,0,590.2
VF-003193,Amira Farouk Qasim,1062505473,56,Nasr City - Zone 7,Prepaid Basic,9/29/2024,0,268
VF-003194,Noha Mohamed El-Banna,1033465831,32,Nasr City - Zone 10,Prepaid Plus,7/23/2024,0,686.1
VF-003195,Eman Ali El-Sharkawi,1070264249,55,Nasr City - Abbas El-Akkad,Postpaid Business,11/30/2023,0,794.4
VF-003196,Walid Lotfy El-Sayed,1039045149,29,Nasr City - Zone 1,Prepaid Basic,6/6/2024,0,761.1
VF-003197,Rami Magdy Mansour,1051530698,33,Nasr City - El Zahraa,Postpaid 100,3/3/2022,0,418.3
VF-003198,Tamer Farouk El-Banna,1060601040,46,Nasr City - Zone 7,Postpaid Business,2/20/2025,0,643.6
VF-003199,Hany Ali Ibrahim,1038518387,57,Nasr City - Zone 3,Postpaid 100,6/1/2023,0,383.9
VF-003200,Ahmed Abdallah Badawi,1012485811,48,Nasr City - Zone 3,Prepaid Basic,5/23/2025,0,296.9
VF-003201,Omar Nabil Mahmoud,1075776241,67,Nasr City - Zone 10,Postpaid Business,12/18/2023,0,858.2
VF-003202,Ibrahim Ahmed El-Sharkawi,1046250943,64,Nasr City - Zone 1,Prepaid Basic,2/2/2024,0,677.5
VF-003203,Rana Abdel Mansour,1023738026,18,Nasr City - Zone 10,Postpaid 200,6/14/2024,0,337.2
VF-003204,Amr Ali El-Gazzar,1093423606,61,Nasr City - El Mirghany,Postpaid Business,4/26/2025,0,617.4
VF-003205,Noha Hassan Mahmoud,1037378385,70,,Postpaid Business,3/23/2024,0,579.4
VF-003206,Omar Ali El-Masry,1049190153,70,Nasr City - Zone 7,Postpaid 200,10/27/2025,0,636.8
VF-003207,Rana Hassan Abdullah,1059877159,18,Nasr City - Abbas El-Akkad,Postpaid 200,9/25/2025,0,862.1
VF-003208,Salma Mahmoud El-Sharkawi,1082410540,61,Nasr City - Mostafa El-Nahas,Postpaid100,10/9/2022,0,652.8
VF-003209,Noha Nabil Hassan,1047958734,61,Nasr City - El Zahraa,Postpaid100,9/28/2024,0,314.1
VF-003210,Mariam Ali Awad,1094123242,54,Nasr City - Zone 7,postpaid business,10/21/2024,0,596.8
VF-003211,Fatima Nabil Ali,1060832503,22,Nasr City - Mostafa El-Nahas,Postpaid 100,2/16/2022,0,553
VF-003212,Ahmed Magdy Qasim,1082454714,60,Nasr City - Mostafa El-Nahas,Postpaid Business,2/13/2025,0,428.6
VF-003213,Youssef Fathi Mahmoud,1030589584,31,Nasr City - El Mirghany,Postpaid 200,10/6/2024,0,726.1
VF-003214,Rana Ahmed Rida,1035349271,34,Nasr City - Mostafa El-Nahas,Postpaid 200,10/31/2022,0,254.3
VF-003215,Nour Ali Abdel-Aziz,1014493816,24,Nasr City - Zone 7,Postpaid100,7/2/2025,0,546
VF-003216,Ayman Abdallah Qasim,1088203965,34,Nasr City - Mostafa El-Nahas,Prepaid Basic,11/15/2025,0,812.3
VF-003217,Aya Farouk Ibrahim,1085696454,35,Nasr City - Zone 8,Prepaid Basic,1/18/2025,0,664.2
VF-003218,Dina Omar Hassan,1051326142,49,Nasr City - El Zahraa,Prepaid Basic,4/20/2025,0,267.4
VF-003219,Ayman Farouk Khalil,1065422622,22,Nasr City - Zone 3,Prepaid Basic,9/30/2023,0,772.5
VF-003220,Ali Mahmoud Nasser,1087806517,31,Nasr City - Zone 7,Prepaid Basic,3/26/2025,0,493.8
VF-003221,Ibrahim Lotfy Hanafi,1049383671,59,Nasr City - Zone 7,Postpaid 200,2/2/2023,0,415.2
VF-003222,Eman Ahmed El-Masry,1092373772,30,Nasr City - Mostafa El-Nahas,Postpaid Business,4/30/2022,0,209.5
VF-003223,Rami Lotfy Farouk,1021513787,43,Nasr City - Zone 3,postpaid business,6/4/2023,0,544.3
VF-003224,Shimaa Ali Zidan,1021284547,65,Nasr City - El Mirghany,Postpaid Business,1/25/2023,0,723.4
VF-003225,Hossam Farouk Gamal,1036608482,33,Nasr City - Zone 10,Prepaid Plus,2/23/2025,0,267.2
VF-003226,Ayman Mahmoud Mahmoud,1033130596,27,Nasr City - Abbas El-Akkad,Prepaid Basic,4/25/2022,0,850.4
VF-003227,Amira Magdy El-Gazzar,1060968846,25,Nasr City - Zone 7,Prepaid Basic,4/16/2024,0,454
VF-003228,Mohamed Mohamed Hassan,1051262624,25,Nasr City - Zone 7,Prepaid Basic,5/5/2024,0,497
VF-003229,Noha Hassan Hanafi,1027030337,26,Nasr City - El Mirghany,Postpaid 200,10/15/2025,0,859.7
VF-003230,Hana Nabil Salamah,1020449672,60,Nasr City - Abbas El-Akkad,Postpaid 200,4/15/2022,0,745.8
VF-003231,Doaa Mahmoud Nasser,1077918140,46,Nasr City - El Zahraa,prepaid basic,9/13/2024,0,595.3
VF-003232,Ghada Mahmoud Ali,1074905660,20,Nasr City - Zone 2,Prepaid Basic,2/11/2025,0,819.1
VF-003233,Ibrahim Hassan El-Sayed,1024993192,66,Nasr City - Mostafa El-Nahas,Prepaid Basic,3/19/2024,0,362.6
VF-003234,Reem Sayed Mansour,1091017691,55,Nasr City - El Mirghany,Prepaid Basic,3/10/2023,0,280.1
VF-003235,Rania Salah Ali,1053213576,33,,Prepaid Basic,10/25/2024,0,546.3
VF-003236,Hana Sayed El-Masry,1087948087,69,Nasr City - Mostafa El-Nahas,Postpaid Business,4/27/2024,0,697.9
VF-003237,Majed Mohamed Zidan,1076802756,59,Nasr City - El Mirghany,Prepaid Basic,7/17/2025,0,822.3
VF-003238,Hana Omar El-Sharkawi,1067413674,32,Nasr City - El Mirghany,Postpaid Business,10/9/2024,0,484.2
VF-003239,Bassam Magdy Ibrahim,1069127014,44,Nasr City - Zone 2,Postpaid Business,12/22/2024,0,717.9
VF-003240,Aya Hassan Rida,1079789230,33,Nasr City - Zone 7,Prepaid Basic,5/1/2022,0,561.5
VF-003241,Ghada Nabil El-Masry,1014012791,60,Nasr City - El Mirghany,Postpaid Business,5/12/2023,0,645.7
VF-003242,Ghada Nabil El-Masry,1023942557,31,Nasr City - Zone 1,Prepaid Basic,7/10/2025,1,539.5
VF-003243,Amr Lotfy Zidan,1059127355,42,Nasr City - El Mirghany,Prepaid Plus,6/21/2024,0,236.6
VF-003244,Ghada Lotfy Zidan,1030897506,45,Nasr City - Zone 10,Prepaid Plus,4/11/2022,0,482.5
VF-003245,Mohamed Mahmoud Ali,1086616333,21,Nasr City - Zone 8,Prepaid Basic,11/25/2025,0,492.9
VF-003246,Wael Omar Badawi,1041121418,47,Nasr City - El Zahraa,Prepaid Basic,6/6/2022,0,487.8
VF-003247,Yasmin Abdallah Ramadan,1056623800,29,Nasr City - Zone 1,Postpaid 100,11/30/2025,0,495.7
VF-003248,Rania Magdy Gamal,1087896426,35,,Prepaid Plus,9/13/2024,0,477.8
VF-003249,Ahmed Lotfy Helmy,1065287289,42,Nasr City - El Mirghany,Postpaid 200,9/24/2025,0,408.2
VF-003250,Mariam Ramadan Shahatah,1080197320,55,Nasr City - Zone 3,Postpaid Business,8/20/2023,0,219.2
VF-003251,Ahmed Fathi Khalil,1016073381,20,Nasr City - Zone 8,Prepaid Plus,6/24/2025,0,753
VF-003252,Nada Abdallah Hanafi,1063352338,43,Nasr City - El Mirghany,PostPaid 200,12/31/2024,0,578.5
VF-003253,Rana Magdy El-Gazzar,1037731098,51,Nasr City - Zone 1,Postpaid100,5/4/2025,0,244.6
VF-003254,Khaled Abdallah Rida,1080367553,49,Nasr City - Zone 10,Prepaid Basic,5/29/2024,0,400.6
VF-003255,Rania Omar Mansour,1024070060,20,Nasr City - Zone 8,Prepaid Basic,12/3/2021,0,318.5
VF-003256,Nour Hassan Hassan,1014669873,37,Nasr City - El Zahraa,Prepaid Basic,10/5/2023,0,628.9
VF-003257,Heba Sayed Ibrahim,1014445369,55,Nasr City - Zone 1,Postpaid 100,10/22/2024,0,542.5
VF-003258,Hana Abdel Rida,1053687552,70,Nasr City - Zone 3,Postpaid 100,8/16/2026,0,667.3
VF-003259,Amr Ahmed Salamah,1064258765,38,Nasr City - El Zahraa,Prepaid Plus,12/7/2024,0,803
VF-003260,Eman Mahmoud Qasim,1049080100,47,Nasr City - Zone 3,Postpaid Business,6/27/2025,0,483.8
VF-003261,Sara Lotfy Rida,1060246656,39,Nasr City - El Mirghany,Postpaid 200,6/8/2025,0,543
VF-003262,Rami Farouk Mahmoud,1098971926,49,Nasr City - Abbas El-Akkad,Postpaid Business,9/16/2024,0,364.4
VF-003263,Walid Mahmoud El-Banna,1079479997,42,Nasr City - El Zahraa,prepaid basic,8/24/2023,0,467.8
VF-003264,Nader Nabil Mahmoud,1047703561,0,Nasr City - Zone 7,Postpaid 200,3/24/2022,0,769.9
VF-003265,Dina Ibrahim El-Sayed,1076950655,69,Nasr City - El Mirghany,Postpaid 100,5/27/2023,0,776.8
VF-003266,Shimaa Gamal Gamal,1043091057,28,Nasr City - El Mirghany,Postpaid 200,3/20/2025,0,627.5
VF-003267,Hana Magdy Ibrahim,1094641030,68,Nasr City - Abbas El-Akkad,Postpaid 100,6/29/2022,0,551.6
VF-003268,Hossam Lotfy Abdel-Aziz,1041021015,64,Nasr City - Zone 1,Postpaid 100,10/24/2025,0,637.5
VF-003269,Nader Nabil Morsy,1027965079,34,Nasr City - Zone 3,Postpaid 200,3/8/2023,0,362.8
VF-003270,Mona Hassan El-Masry,1035178823,21,Nasr City - Zone 2,Postpaid 200,6/15/2022,0,805.6
VF-003271,Noha Ali Mansour,1049751649,18,Nasr City - Mostafa El-Nahas,Postpaid 200,12/12/2024,0,742.4
VF-003272,Wael Gamal Khalil,1063031529,47,Nasr City - Zone 10,Prepaid Plus,4/29/2022,1,602.5
VF-003273,Ayman Mohamed Rida,1021712886,27,Nasr City - Zone 7,Postpaid Business,4/3/2025,0,608.1
VF-003274,Rami Magdy El-Masry,1066441100,68,Nasr City - Zone 2,Postpaid 200,5/9/2023,0,817.6
VF-003275,Salma Salah Salamah,1051117308,21,Nasr City - Zone 3,Prepaid Plus,10/24/2024,0,464.8
VF-003276,Wael Omar El-Sayed,1066115256,61,Nasr City - Zone 8,Prepaid Plus,4/4/2024,0,625
VF-003277,Mostafa Hassan Hassan,1089234941,29,Nasr City - Zone 8,Prepaid Plus,4/20/2022,0,275.4
VF-003278,Ibrahim Omar Rida,1098803216,31,Nasr City - Zone 2,Postpaid 200,2/2/2024,0,270.7
VF-003279,Ibrahim Mahmoud Shahatah,1053302072,24,Nasr City - Zone 1,Postpaid 100,2/28/2024,0,345.1
VF-003280,Ali Salah Ibrahim,1036252476,56,Nasr City - Zone 2,Postpaid 200,8/18/2024,0,850.8
VF-003281,Ibrahim Magdy Ahmed,1083082960,38,Nasr City - Zone 8,Prepaid Basic,3/16/2023,0,760.6
VF-003282,Noha Lotfy Nasser,1025904323,20,Nasr City - Zone 3,Postpaid Business,3/21/2024,0,442.6
VF-003283,Rami Mahmoud Zidan,1050592467,36,Nasr City - Abbas El-Akkad,Postpaid Business,10/28/2024,0,274.7
VF-003284,Tamer Abdel Mansour,1067625909,,Nasr City - Zone 8,Postpaid 200,6/18/2025,0,501.8
VF-003285,Karim Fathi Ibrahim,1091265470,26,Nasr City - El Mirghany,Postpaid 100,3/18/2023,0,202.8
VF-003286,Fatima Ramadan Morsy,1028899143,67,Nasr City - El Mirghany,Prepaid Plus,8/4/2022,0,498.3
VF-003287,Sherif Ramadan Rida,1061690832,53,Nasr City - El Mirghany,Postpaid 100,1/20/2022,1,855.2
VF-003288,Sherif Nabil Zidan,1010162494,33,Nasr City - Zone 2,Postpaid 200,1/17/2024,0,428.3
VF-003289,Nour Abdel Morsy,1056398291,47,Nasr City - Zone 3,Postpaid 200,4/1/2023,0,435.4
VF-003290,Hossam Nabil Salamah,1096748375,30,Nasr City - El Zahraa,Prepaid Basic,9/12/2024,0,556.6
VF-003291,Amira Magdy El-Sayed,1058957836,70,Nasr City - Zone 8,Prepaid Plus,11/28/2023,0,575
VF-003292,Nada Ramadan Nasser,1096859475,69,Nasr City - Abbas El-Akkad,Prepaid Plus,2/15/2025,0,433.9
VF-003293,Mariam Ali Rida,1095486108,69,Nasr City - Zone 2,Postpaid 200,11/4/2023,0,802.9
VF-003294,Rami Magdy Morsy,1065432675,39,Nasr City - Mostafa El-Nahas,Prepaid Plus,7/9/2022,0,384.6
VF-003295,Ghada Omar Hassan,1092711050,46,Nasr City - Abbas El-Akkad,Prepaid Plus,12/28/2021,0,783
VF-003296,Walid Omar El-Sharkawi,1062261175,64,Nasr City - Zone 1,Postpaid Business,9/2/2023,0,523.8
VF-003297,Hany Nabil Ahmed,1043754093,65,Nasr City - El Mirghany,Postpaid 200,10/23/2025,0,340.7
VF-003298,Shimaa Fathi El-Masry,1097991892,22,Nasr City - Zone 1,Postpaid Business,10/6/2025,0,476.7
VF-003299,Hassan Farouk Hassan,1018394560,41,Nasr City - Zone 1,Postpaid 100,4/4/2025,0,698.5
VF-003300,Hany Abdallah Morsy,1016007908,19,Nasr City - Zone 1,Prepaid Plus,8/22/2022,0,681.8
VF-003301,Hossam Ahmed Nasser,1077648175,40,Nasr City - Zone 10,Postpaid 100,3/18/2025,0,368.4
VF-003302,Noha Ramadan Abdel-Aziz,1038284627,36,Nasr City - Zone 8,Prepaid Plus,10/12/2023,0,362.3
VF-003303,Noha Ali Helmy,1017122637,20,Nasr City - Zone 7,Postpaid 100,10/10/2022,0,339.9
VF-003304,Heba Ahmed El-Sayed,1025939547,41,Nasr City - Abbas El-Akkad,Prepaid Plus,4/16/2024,0,849.1
VF-003305,Hany Ahmed El-Gazzar,1030382270,63,Nasr City - El Mirghany,Prepaid Basic,11/8/2022,0,703.8
VF-003306,Rana Mahmoud Farouk,1099362730,22,Nasr City - Mostafa El-Nahas,Postpaid 200,5/3/2023,0,894
VF-003307,Khaled Abdel Abdel-Aziz,1010841472,53,Nasr City - Zone 7,Postpaid 200,9/7/2022,0,675.9
VF-003308,Tamer Nabil Mansour,1035401357,37,Nasr City - Zone 8,Prepaid Basic,7/13/2025,0,624
VF-003309,Hana Sayed Ramadan,1093618532,19,Nasr City - Zone 3,Prepaid Plus,2/8/2023,0,691.7
VF-003310,Hossam Mohamed Awad,1060507167,30,Nasr City - Abbas El-Akkad,Postpaid 100,3/27/2023,0,296.9
VF-003311,Mohamed Ramadan El-Banna,1079752857,63,Nasr City - El Mirghany,Prepaid Plus,9/8/2024,0,349.1
VF-003312,Adel Mahmoud Nasser,1087152326,37,Nasr City - Abbas El-Akkad,Postpaid 200,9/23/2023,0,564.8
VF-003313,Ali Mohamed Qasim,1083896036,25,Nasr City - Zone 10,Postpaid 100,3/22/2024,0,741.7
VF-003314,Fatima Abdallah Qasim,1054050958,26,Nasr City - Zone 3,Prepaid Basic,4/8/2022,0,516.4
VF-003315,Amr Ali Mahmoud,1017011163,31,Nasr City - Zone 3,Prepaid Basic,1/17/2022,0,392
VF-003316,Hana Gamal Khalil,1038803839,46,Nasr City - Zone 10,Postpaid 100,4/12/2025,0,309
VF-003317,Youssef Mohamed Ramadan,1067635345,29,Nasr City - Zone 3,Postpaid 100,5/5/2025,0,526.9
VF-003318,Omar Abdallah El-Sayed,1033767798,37,Nasr City - Zone 10,Postpaid Business,11/25/2021,0,443.3
VF-003319,Hossam Gamal El-Banna,1049861261,56,Nasr City - Zone 1,Postpaid Business,9/29/2022,0,412.8
VF-003320,Rania Mahmoud Zidan,1051840188,44,Nasr City - Zone 8,Postpaid Business,12/9/2023,0,580.4
VF-003321,Tarek Ibrahim Abdel-Aziz,1087989923,44,Nasr City - Zone 10,,9/13/2023,0,524.8
VF-003322,Adel Gamal Mansour,1067009139,50,Nasr City - El Mirghany,Prepaid Basic,3/7/2024,0,810.8
VF-003323,Yasmin Farouk Khalil,1034634338,18,Nasr City - El Zahraa,Prepaid Plus,1/29/2023,0,692.9
VF-003324,Mohamed Mahmoud Ahmed,1040093371,39,Nasr City - Zone 3,Prepaid Basic,11/20/2024,0,736.2
VF-003325,Nader Ramadan Farouk,1089203413,38,Nasr City - Zone 2,Postpaid 100,1/20/2023,0,524.8
VF-003326,Aya Lotfy Morsy,1040474231,33,Nasr City - Mostafa El-Nahas,Postpaid 100,9/1/2024,0,828.3
VF-003327,Rami Nabil Farouk,1073549550,40,,Postpaid 100,2/12/2025,0,293.4
VF-003328,Nader Sayed El-Gazzar,1048538041,54,Nasr City - El Mirghany,Prepaid Plus,7/26/2025,0,285.8
VF-003329,Adel Ahmed El-Masry,1053248576,60,Nasr City - Zone 1,Postpaid 100,2/24/2022,0,896.7
VF-003330,Nour Mohamed El-Banna,1079769395,63,Nasr City - Zone 10,Postpaid Business,3/3/2023,0,456.9
VF-003331,Ashraf Sayed Ahmed,1035094299,19,Nasr City - Mostafa El-Nahas,Postpaid 100,6/2/2025,0,813.5
VF-003332,Hana Gamal El-Masry,1026213131,20,Nasr City - Zone 10,Postpaid 100,4/2/2025,0,434.2
VF-003333,Shimaa Ramadan Qasim,1046989693,19,Nasr City - El Zahraa,Prepaid Basic,2/28/2022,0,496.6
VF-003334,Karim Gamal El-Gazzar,1031490964,68,Nasr City - Zone 10,Postpaid Business,11/17/2023,0,576.7
VF-003335,Eman Ibrahim Khalil,1043799705,41,Nasr City - El Zahraa,Postpaid Business,2/24/2022,0,670
VF-003336,Mohamed Mahmoud Nasser,1093739795,32,Nasr City - Zone 10,Prepaid Basic,3/26/2022,0,296.3
VF-003337,Rana Omar Morsy,1098643632,34,Nasr City - Zone 7,Postpaid Business,12/25/2023,0,849.1
VF-003338,Ibrahim Lotfy Hanafi,1079238283,48,Nasr City - Mostafa El-Nahas,Postpaid 200,11/27/2025,0,279.1
VF-003339,Tamer Fathi Morsy,1041558428,38,,Prepaid Plus,10/15/2024,0,265.6
VF-003340,Khaled Fathi Badawi,1078436350,49,Nasr City - Abbas El-Akkad,Postpaid 200,7/29/2024,0,372
VF-003341,Mostafa Ahmed Khalil,1079666951,50,Nasr City - Zone 3,Prepaid Plus,8/14/2025,0,413.7
VF-003342,Rami Omar Helmy,1028955721,40,,Prepaid Basic,9/23/2025,0,760.9
VF-003343,Majed Sayed Ahmed,1026697062,26,Nasr City - Zone 8,Prepaid Basic,2/15/2023,0,230.6
VF-003344,Nader Fathi Qasim,1017956269,35,Nasr City - Zone 7,Postpaid 100,9/22/2025,0,356.9
VF-003345,Mona Abdel Farouk,1031916710,40,Nasr City - Mostafa El-Nahas,Prepaid Basic,8/13/2024,0,486
VF-003346,Eman Farouk Abdel-Aziz,1061724193,-1,Nasr City - Zone 8,Postpaid 200,12/8/2024,0,256.9
VF-003347,Hassan Mohamed Rida,1095380713,67,Nasr City - El Zahraa,Postpaid 200,4/29/2024,0,703.3
VF-003348,Wael Gamal Abdullah,1091301278,58,Nasr City - Zone 2,Prepaid Basic,7/29/2024,0,389.6
VF-003349,Essam Ali Khalil,1089654972,70,Nasr City - Mostafa El-Nahas,Postpaid 100,1/26/2023,0,858.3
VF-003350,Reem Salah Khalil,1051155823,27,Nasr City - Zone 1,Postpaid 100,3/6/2023,0,375.5
VF-003351,Hassan Ramadan El-Masry,1058735101,24,Nasr City - Zone 8,Postpaid 100,6/21/2024,0,413.6
VF-003352,Reem Ramadan El-Masry,1043554732,19,Nasr City - Mostafa El-Nahas,Postpaid Business,8/20/2024,0,826.5
VF-003353,Ibrahim Farouk Nasser,1039365350,56,Nasr City - Abbas El-Akkad,Postpaid 200,1/6/2024,0,382.4
VF-003354,Walid Omar Khalil,1052592259,27,Nasr City - Zone 3,Postpaid 100,5/23/2026,0,314.9
VF-003355,Mostafa Sayed Shahatah,1015847459,26,Nasr City - Zone 3,Prepaid Plus,5/15/2023,0,839.6
VF-003356,Adel Farouk Farouk,1094156410,28,Nasr City - Zone 7,Postpaid Business,7/14/2022,0,589.9
VF-003357,Majed Gamal Badawi,1083292639,30,Nasr City - El Mirghany,Postpaid 100,12/4/2023,0,677.7
VF-003358,Aya Ibrahim Hanafi,1085688265,21,Nasr City - Mostafa El-Nahas,Postpaid Business,12/24/2023,0,735.7
VF-003359,Hana Lotfy Hassan,1096238373,49,Nasr City - Mostafa El-Nahas,Postpaid100,4/27/2024,0,294.4
VF-003360,Rana Sayed El-Sayed,1023259508,30,Nasr City - Zone 8,Postpaid Business,2/15/2022,0,517.6
VF-003361,Mostafa Sayed Ali,1020878074,35,Nasr City - Zone 7,Prepaid Basic,10/13/2025,0,629
VF-003362,Mohamed Magdy Awad,1077474816,68,Nasr City - El Mirghany,Prepaid Plus,3/16/2024,0,378.1
VF-003363,Walid Fathi Morsy,1020483839,69,Nasr City - Mostafa El-Nahas,Postpaid Business,7/2/2023,0,854.2
VF-003364,Hana Omar El-Sharkawi,1069143472,59,Nasr City - Abbas El-Akkad,Postpaid 100,12/6/2024,0,899.7
VF-003365,Ali Salah Shahatah,1058087165,50,Nasr City - Abbas El-Akkad,Postpaid 100,4/28/2025,0,498.4
VF-003366,Hany Hassan Rida,1026972632,46,Nasr City - El Zahraa,Prepaid Basic,4/7/2025,0,665.8
VF-003367,Youssef Ramadan El-Banna,1042098856,44,Nasr City - Mostafa El-Nahas,Postpaid 100,4/12/2023,0,802.7
VF-003368,Ghada Ali Hanafi,1062131030,62,Nasr City - Mostafa El-Nahas,Postpaid 100,11/14/2023,0,552
VF-003369,Rami Abdallah El-Banna,1089960703,48,Nasr City - Zone 3,Postpaid 100,4/15/2025,0,265.4
VF-003370,Karim Hassan Farouk,1070983168,46,Nasr City - Zone 1,Postpaid 100,9/18/2025,0,468.5
VF-003371,Tarek Sayed El-Banna,1076345446,69,Nasr City - El Zahraa,Postpaid 100,12/22/2021,0,670.7
VF-003372,Youssef Ramadan El-Masry,1037383592,32,Nasr City - Zone 10,Postpaid 100,1/12/2025,0,783.1
VF-003373,Mostafa Farouk Nasser,1069084699,48,Nasr City - El Zahraa,Prepaid Basic,2/27/2023,0,412.9
VF-003374,Hana Ahmed Zidan,1091106214,56,Nasr City - El Zahraa,Postpaid 100,2/4/2025,0,456.4
VF-003375,Nour Abdallah El-Sharkawi,1039811724,66,Nasr City - Mostafa El-Nahas,Postpaid Business,3/14/2023,0,838.8
VF-003376,Hana Ali Hassan,1022534354,67,Nasr City - Zone 10,Postpaid 100,11/22/2024,0,378.5
VF-003377,Ashraf Magdy Mansour,1080773291,53,Nasr City - Zone 1,Postpaid Business,1/19/2023,0,368.7
VF-003378,Noha Omar Awad,1085853749,53,Nasr City - El Mirghany,Postpaid 100,6/26/2022,0,514.3
VF-003379,Wael Sayed El-Sayed,1079139766,42,Nasr City - Mostafa El-Nahas,Prepaid Plus,3/31/2023,0,428.6
VF-003380,Nada Farouk Ramadan,1078663550,48,Nasr City - Zone 3,Postpaid 100,8/13/2024,0,239.7
VF-003381,Aya Ibrahim Hassan,1019533183,56,Nasr City - Zone 7,Prepaid Plus,5/1/2024,0,488.9
VF-003382,Mohamed Mohamed Hanafi,1035572944,27,Nasr City - Abbas El-Akkad,Postpaid 100,6/27/2022,0,648.4
VF-003383,Ahmed Abdel Salamah,1064673617,22,Nasr City - Zone 7,Prepaid Basic,7/22/2025,0,402
VF-003384,Sara Ahmed El-Sayed,1062023469,45,Nasr City - El Mirghany,Postpaid 100,12/12/2022,0,867.1
VF-003385,Nour Ali Ibrahim,1075033648,47,Nasr City - Zone 2,PostPaid 200,9/24/2025,0,725.3
VF-003386,Mona Fathi El-Sayed,1070053217,58,Nasr City - Zone 2,,9/20/2022,0,756.3
VF-003387,Ghada Salah Shahatah,1017388190,36,Nasr City - Zone 1,Prepaid Basic,8/3/2022,0,682.3
VF-003388,Bassam Mohamed Salamah,1070903621,24,Nasr City - Zone 1,Postpaid Business,1/9/2024,0,750.5
VF-003389,Wael Ibrahim Ahmed,1092416075,62,Nasr City - El Zahraa,Postpaid Business,9/12/2024,0,811.8
VF-003390,Wael Ramadan Helmy,1061275122,30,Nasr City - Zone 8,Postpaid Business,4/17/2025,0,203.6
VF-003391,Hussein Sayed Ibrahim,1030375428,23,Nasr City - El Zahraa,Prepaid Plus,11/30/2024,0,591
VF-003392,Nada Ramadan Hassan,1075052916,45,Nasr City - El Mirghany,POSTPAID 100,4/24/2025,0,244
VF-003393,Nour Mahmoud Nasser,1029048456,35,Nasr City - Zone 3,Prepaid Basic,1/6/2023,0,664.4
VF-003394,Eman Gamal Mahmoud,1028564779,28,Nasr City - Zone 8,Prepaid Plus,7/5/2024,0,655.6
VF-003395,Nada Salah Shahatah,1063770294,25,Nasr City - Zone 7,Prepaid Plus,11/28/2025,0,308.2
VF-003396,Doaa Farouk Khalil,1032443320,64,Nasr City - El Mirghany,Postpaid 100,3/13/2024,0,562.6
VF-003397,Eman Farouk Farouk,1070278887,20,Nasr City - Abbas El-Akkad,Postpaid 200,8/1/2023,0,474
VF-003398,Ghada Sayed El-Banna,1076136537,57,Nasr City - Abbas El-Akkad,Prepaid Basic,5/7/2022,0,229.1
VF-003399,Ghada Magdy El-Banna,1025842797,34,Nasr City - Zone 8,Postpaid 200,12/29/2023,0,527.4
VF-003400,Sherif Mahmoud Badawi,1060683363,47,Nasr City - Zone 7,Prepaid Plus,12/12/2024,0,764.1
VF-003401,Eman Sayed Mansour,1017865552,62,Nasr City - Zone 8,Postpaid 100,5/26/2022,0,392.6
VF-003402,Salma Gamal El-Gazzar,1084240094,54,Nasr City - Zone 8,Postpaid 100,10/16/2024,0,587.9
VF-003403,Youssef Nabil Salamah,1080310710,44,Nasr City - Mostafa El-Nahas,Prepaid Plus,3/6/2025,0,741.9
